"gene_id"	"brief.description"
"873"	"FBgn0004648"	""
"874"	"FBgn0004649"	""
"875"	"FBgn0004650"	""
"876"	"FBgn0004652"	""
"877"	"FBgn0004654"	""
"878"	"FBgn0004655"	""
"879"	"FBgn0004656"	""
"880"	"FBgn0004657"	""
"881"	"FBgn0004666"	""
"882"	"FBgn0004687"	""
"883"	"FBgn0004698"	""
"884"	"FBgn0004777"	""
"885"	"FBgn0004778"	""
"886"	"FBgn0004779"	""
"887"	"FBgn0004780"	""
"888"	"FBgn0004781"	""
"889"	"FBgn0004782"	""
"890"	"FBgn0004783"	""
"891"	"FBgn0004784"	""
"892"	"FBgn0004795"	""
"893"	"FBgn0004797"	""
"894"	"FBgn0004811"	""
"895"	"FBgn0004828"	""
"896"	"FBgn0004832"	""
"897"	"FBgn0004837"	""
"898"	"FBgn0004838"	""
"899"	"FBgn0004839"	""
"900"	"FBgn0004841"	""
"901"	"FBgn0004842"	""
"902"	"FBgn0004852"	""
"903"	"FBgn0004854"	""
"904"	"FBgn0004855"	""
"905"	"FBgn0004856"	""
"906"	"FBgn0004858"	""
"907"	"FBgn0004859"	""
"908"	"FBgn0004860"	""
"909"	"FBgn0004861"	""
"910"	"FBgn0004862"	""
"911"	"FBgn0004863"	""
"912"	"FBgn0004864"	""
"913"	"FBgn0004865"	""
"914"	"FBgn0004867"	""
"915"	"FBgn0004868"	""
"916"	"FBgn0004870"	""
"917"	"FBgn0004872"	""
"918"	"FBgn0004875"	""
"919"	"FBgn0004876"	""
"920"	"FBgn0004878"	""
"921"	"FBgn0004880"	""
"922"	"FBgn0004882"	""
"923"	"FBgn0004885"	""
"924"	"FBgn0004888"	""
"925"	"FBgn0004889"	""
"926"	"FBgn0004892"	""
"927"	"FBgn0004893"	""
"928"	"FBgn0004895"	""
"929"	"FBgn0004896"	""
"930"	"FBgn0004897"	""
"931"	"FBgn0004898"	""
"932"	"FBgn0004901"	""
"933"	"FBgn0004903"	""
"934"	"FBgn0004907"	""
"935"	"FBgn0004908"	""
"936"	"FBgn0004910"	""
"937"	"FBgn0004911"	""
"938"	"FBgn0004913"	""
"939"	"FBgn0004914"	""
"940"	"FBgn0004915"	""
"941"	"FBgn0004919"	""
"942"	"FBgn0004921"	""
"943"	"FBgn0004924"	""
"944"	"FBgn0004926"	""
"945"	"FBgn0004956"	""
"946"	"FBgn0004957"	""
"947"	"FBgn0004959"	""
"948"	"FBgn0005198"	""
"949"	"FBgn0005278"	""
"950"	"FBgn0005322"	""
"951"	"FBgn0005355"	""
"952"	"FBgn0005386"	""
"953"	"FBgn0005390"	""
"954"	"FBgn0005391"	""
"955"	"FBgn0005411"	""
"956"	"FBgn0005427"	""
"957"	"FBgn0005533"	""
"958"	"FBgn0005536"	""
"959"	"FBgn0005558"	""
"960"	"FBgn0005561"	""
"961"	"FBgn0005564"	""
"962"	"FBgn0005585"	""
"963"	"FBgn0005586"	""
"964"	"FBgn0005590"	""
"965"	"FBgn0005593"	""
"966"	"FBgn0005596"	""
"967"	"FBgn0005612"	""
"968"	"FBgn0005613"	""
"969"	"FBgn0005614"	""
"970"	"FBgn0005616"	""
"971"	"FBgn0005617"	""
"972"	"FBgn0005619"	""
"973"	"FBgn0005624"	""
"974"	"FBgn0005626"	""
"975"	"FBgn0005631"	""
"976"	"FBgn0005632"	""
"977"	"FBgn0005633"	""
"978"	"FBgn0005636"	""
"979"	"FBgn0005638"	""
"980"	"FBgn0005640"	""
"981"	"FBgn0005642"	""
"982"	"FBgn0005648"	""
"983"	"FBgn0005649"	""
"984"	"FBgn0005654"	""
"985"	"FBgn0005655"	""
"986"	"FBgn0005658"	""
"987"	"FBgn0005659"	""
"988"	"FBgn0005660"	""
"989"	"FBgn0005664"	""
"990"	"FBgn0005666"	""
"991"	"FBgn0005670"	""
"992"	"FBgn0005671"	""
"993"	"FBgn0005672"	""
"994"	"FBgn0005674"	""
"995"	"FBgn0005677"	""
"996"	"FBgn0005683"	""
"997"	"FBgn0005694"	""
"998"	"FBgn0005695"	""
"999"	"FBgn0005696"	""
"1000"	"FBgn0005771"	""
"1001"	"FBgn0005775"	""
"1002"	"FBgn0005777"	""
"1003"	"FBgn0005778"	""
"1004"	"FBgn0005779"	""
"1005"	"FBgn0008635"	""
"1006"	"FBgn0008636"	""
"1007"	"FBgn0008646"	""
"1008"	"FBgn0008651"	""
"1009"	"FBgn0010014"	""
"1010"	"FBgn0010015"	""
"1011"	"FBgn0010019"	""
"1012"	"FBgn0010038"	""
"1013"	"FBgn0010039"	""
"1014"	"FBgn0010040"	""
"1015"	"FBgn0010041"	""
"1016"	"FBgn0010042"	""
"1017"	"FBgn0010043"	""
"1018"	"FBgn0010044"	""
"1019"	"FBgn0010051"	""
"1020"	"FBgn0010052"	""
"1021"	"FBgn0010053"	""
"1022"	"FBgn0010078"	""
"1023"	"FBgn0010097"	""
"1024"	"FBgn0010100"	""
"1025"	"FBgn0010105"	""
"1026"	"FBgn0010109"	""
"1027"	"FBgn0010113"	""
"1028"	"FBgn0010114"	""
"1029"	"FBgn0010173"	""
"1030"	"FBgn0010194"	""
"1031"	"FBgn0010197"	""
"1032"	"FBgn0010198"	""
"1033"	"FBgn0010213"	""
"1034"	"FBgn0010215"	""
"1035"	"FBgn0010217"	""
"1036"	"FBgn0010220"	""
"1037"	"FBgn0010222"	""
"1038"	"FBgn0010223"	""
"1039"	"FBgn0010225"	""
"1040"	"FBgn0010226"	""
"1041"	"FBgn0010228"	""
"1042"	"FBgn0010235"	""
"1043"	"FBgn0010238"	""
"1044"	"FBgn0010240"	""
"1045"	"FBgn0010241"	""
"1046"	"FBgn0010246"	""
"1047"	"FBgn0010247"	""
"1048"	"FBgn0010258"	""
"1049"	"FBgn0010263"	""
"1050"	"FBgn0010265"	""
"1051"	"FBgn0010269"	""
"1052"	"FBgn0010278"	""
"1053"	"FBgn0010280"	""
"1054"	"FBgn0010282"	""
"1055"	"FBgn0010287"	""
"1056"	"FBgn0010288"	""
"1057"	"FBgn0010292"	""
"1058"	"FBgn0010294"	""
"1059"	"FBgn0010295"	""
"1060"	"FBgn0010296"	""
"1061"	"FBgn0010300"	""
"1062"	"FBgn0010303"	""
"1063"	"FBgn0010309"	""
"1064"	"FBgn0010313"	""
"1065"	"FBgn0010314"	""
"1066"	"FBgn0010315"	""
"1067"	"FBgn0010316"	""
"1068"	"FBgn0010317"	""
"1069"	"FBgn0010323"	""
"1070"	"FBgn0010328"	""
"1071"	"FBgn0010329"	""
"1072"	"FBgn0010333"	""
"1073"	"FBgn0010339"	""
"1074"	"FBgn0010340"	""
"1075"	"FBgn0010341"	""
"1076"	"FBgn0010342"	""
"1077"	"FBgn0010348"	""
"1078"	"FBgn0010350"	""
"1079"	"FBgn0010352"	""
"1080"	"FBgn0010355"	""
"1081"	"FBgn0010356"	""
"1082"	"FBgn0010357"	""
"1083"	"FBgn0010358"	""
"1084"	"FBgn0010359"	""
"1085"	"FBgn0010379"	""
"1086"	"FBgn0010380"	""
"1087"	"FBgn0010382"	""
"1088"	"FBgn0010383"	""
"1089"	"FBgn0010385"	""
"1090"	"FBgn0010387"	""
"1091"	"FBgn0010388"	""
"1092"	"FBgn0010389"	""
"1093"	"FBgn0010391"	""
"1094"	"FBgn0010395"	""
"1095"	"FBgn0010397"	""
"1096"	"FBgn0010398"	""
"1097"	"FBgn0010399"	""
"1098"	"FBgn0010401"	""
"1099"	"FBgn0010403"	""
"1100"	"FBgn0010406"	""
"1101"	"FBgn0010407"	""
"1102"	"FBgn0010408"	""
"1103"	"FBgn0010409"	""
"1104"	"FBgn0010411"	""
"1105"	"FBgn0010412"	""
"1106"	"FBgn0010414"	""
"1107"	"FBgn0010415"	""
"1108"	"FBgn0010416"	""
"1109"	"FBgn0010417"	""
"1110"	"FBgn0010421"	""
"1111"	"FBgn0010422"	""
"1112"	"FBgn0010423"	""
"1113"	"FBgn0010424"	""
"1114"	"FBgn0010425"	""
"1115"	"FBgn0010431"	""
"1116"	"FBgn0010433"	""
"1117"	"FBgn0010434"	""
"1118"	"FBgn0010435"	""
"1119"	"FBgn0010438"	""
"1120"	"FBgn0010441"	""
"1121"	"FBgn0010452"	""
"1122"	"FBgn0010453"	""
"1123"	"FBgn0010470"	""
"1124"	"FBgn0010473"	""
"1125"	"FBgn0010482"	""
"1126"	"FBgn0010488"	""
"1127"	"FBgn0010497"	""
"1128"	"FBgn0010501"	""
"1129"	"FBgn0010504"	""
"1130"	"FBgn0010516"	""
"1131"	"FBgn0010520"	""
"1132"	"FBgn0010531"	""
"1133"	"FBgn0010548"	""
"1134"	"FBgn0010549"	""
"1135"	"FBgn0010551"	""
"1136"	"FBgn0010583"	""
"1137"	"FBgn0010590"	""
"1138"	"FBgn0010591"	""
"1139"	"FBgn0010602"	""
"1140"	"FBgn0010607"	""
"1141"	"FBgn0010611"	""
"1142"	"FBgn0010612"	""
"1143"	"FBgn0010620"	""
"1144"	"FBgn0010621"	""
"1145"	"FBgn0010622"	""
"1146"	"FBgn0010638"	""
"1147"	"FBgn0010651"	""
"1148"	"FBgn0010660"	""
"1149"	"FBgn0010741"	""
"1150"	"FBgn0010747"	""
"1151"	"FBgn0010750"	""
"1152"	"FBgn0010762"	""
"1153"	"FBgn0010768"	""
"1154"	"FBgn0010770"	""
"1155"	"FBgn0010772"	""
"1156"	"FBgn0010774"	""
"1157"	"FBgn0010786"	""
"1158"	"FBgn0010803"	""
"1159"	"FBgn0010808"	""
"1160"	"FBgn0010812"	""
"1161"	"FBgn0010825"	""
"1162"	"FBgn0010830"	""
"1163"	"FBgn0010877"	""
"1164"	"FBgn0010894"	""
"1165"	"FBgn0010905"	""
"1166"	"FBgn0010909"	""
"1167"	"FBgn0010926"	""
"1168"	"FBgn0011016"	""
"1169"	"FBgn0011020"	""
"1170"	"FBgn0011202"	""
"1171"	"FBgn0011204"	""
"1172"	"FBgn0011205"	""
"1173"	"FBgn0011206"	""
"1174"	"FBgn0011207"	""
"1175"	"FBgn0011211"	""
"1176"	"FBgn0011217"	""
"1177"	"FBgn0011224"	""
"1178"	"FBgn0011225"	""
"1179"	"FBgn0011227"	""
"1180"	"FBgn0011230"	""
"1181"	"FBgn0011232"	""
"1182"	"FBgn0011236"	""
"1183"	"FBgn0011239"	""
"1184"	"FBgn0011244"	""
"1185"	"FBgn0011259"	""
"1186"	"FBgn0011260"	""
"1187"	"FBgn0011270"	""
"1188"	"FBgn0011272"	""
"1189"	"FBgn0011273"	""
"1190"	"FBgn0011274"	""
"1191"	"FBgn0011276"	""
"1192"	"FBgn0011277"	""
"1193"	"FBgn0011278"	""
"1194"	"FBgn0011279"	""
"1195"	"FBgn0011280"	""
"1196"	"FBgn0011281"	""
"1197"	"FBgn0011282"	""
"1198"	"FBgn0011283"	""
"1199"	"FBgn0011284"	""
"1200"	"FBgn0011286"	""
"1201"	"FBgn0011288"	""
"1202"	"FBgn0011289"	""
"1203"	"FBgn0011290"	""
"1204"	"FBgn0011291"	""
"1205"	"FBgn0011293"	""
"1206"	"FBgn0011294"	""
"1207"	"FBgn0011296"	""
"1208"	"FBgn0011297"	""
"1209"	"FBgn0011300"	""
"1210"	"FBgn0011305"	""
"1211"	"FBgn0011327"	""
"1212"	"FBgn0011335"	""
"1213"	"FBgn0011336"	""
"1214"	"FBgn0011361"	""
"1215"	"FBgn0011455"	""
"1216"	"FBgn0011474"	""
"1217"	"FBgn0011476"	""
"1218"	"FBgn0011481"	""
"1219"	"FBgn0011509"	""
"1220"	"FBgn0011554"	""
"1221"	"FBgn0011555"	""
"1222"	"FBgn0011556"	""
"1223"	"FBgn0011559"	""
"1224"	"FBgn0011566"	""
"1225"	"FBgn0011569"	""
"1226"	"FBgn0011570"	""
"1227"	"FBgn0011573"	""
"1228"	"FBgn0011576"	""
"1229"	"FBgn0011581"	""
"1230"	"FBgn0011582"	""
"1231"	"FBgn0011584"	""
"1232"	"FBgn0011586"	""
"1233"	"FBgn0011589"	""
"1234"	"FBgn0011591"	""
"1235"	"FBgn0011592"	""
"1236"	"FBgn0011596"	""
"1237"	"FBgn0011603"	""
"1238"	"FBgn0011604"	""
"1239"	"FBgn0011606"	""
"1240"	"FBgn0011638"	""
"1241"	"FBgn0011640"	""
"1242"	"FBgn0011642"	""
"1243"	"FBgn0011648"	""
"1244"	"FBgn0011653"	""
"1245"	"FBgn0011655"	""
"1246"	"FBgn0011656"	""
"1247"	"FBgn0011659"	""
"1248"	"FBgn0011660"	""
"1249"	"FBgn0011661"	""
"1250"	"FBgn0011666"	""
"1251"	"FBgn0011668"	""
"1252"	"FBgn0011669"	""
"1253"	"FBgn0011670"	""
"1254"	"FBgn0011672"	""
"1255"	"FBgn0011674"	""
"1256"	"FBgn0011676"	""
"1257"	"FBgn0011692"	""
"1258"	"FBgn0011693"	""
"1259"	"FBgn0011694"	""
"1260"	"FBgn0011695"	""
"1261"	"FBgn0011701"	""
"1262"	"FBgn0011703"	""
"1263"	"FBgn0011704"	""
"1264"	"FBgn0011705"	""
"1265"	"FBgn0011706"	""
"1266"	"FBgn0011708"	""
"1267"	"FBgn0011710"	""
"1268"	"FBgn0011715"	""
"1269"	"FBgn0011722"	""
"1270"	"FBgn0011723"	""
"1271"	"FBgn0011725"	""
"1272"	"FBgn0011726"	""
"1273"	"FBgn0011737"	""
"1274"	"FBgn0011739"	""
"1275"	"FBgn0011740"	""
"1276"	"FBgn0011741"	""
"1277"	"FBgn0011742"	""
"1278"	"FBgn0011743"	""
"1279"	"FBgn0011745"	""
"1280"	"FBgn0011746"	""
"1281"	"FBgn0011747"	""
"1282"	"FBgn0011754"	""
"1283"	"FBgn0011758"	""
"1284"	"FBgn0011760"	""
"1285"	"FBgn0011761"	""
"1286"	"FBgn0011762"	""
"1287"	"FBgn0011763"	""
"1288"	"FBgn0011766"	""
"1289"	"FBgn0011768"	""
"1290"	"FBgn0011769"	""
"1291"	"FBgn0011770"	""
"1292"	"FBgn0011771"	""
"1293"	"FBgn0011774"	""
"1294"	"FBgn0011785"	""
"1295"	"FBgn0011787"	""
"1296"	"FBgn0011802"	""
"1297"	"FBgn0011812"	""
"1298"	"FBgn0011817"	""
"1299"	"FBgn0011818"	""
"1300"	"FBgn0011822"	""
"1301"	"FBgn0011824"	""
"1302"	"FBgn0011826"	""
"1303"	"FBgn0011828"	""
"1304"	"FBgn0011829"	""
"1305"	"FBgn0011832"	""
"1306"	"FBgn0011834"	""
"1307"	"FBgn0011836"	""
"1308"	"FBgn0011837"	""
"1309"	"FBgn0011840"	""
"1310"	"FBgn0011844"	""
"1311"	"FBgn0011845"	""
"1312"	"FBgn0011848"	""
"1313"	"FBgn0011849"	""
"1314"	"FBgn0011850"	""
"1315"	"FBgn0011851"	""
"1316"	"FBgn0011852"	""
"1317"	"FBgn0011853"	""
"1318"	"FBgn0011854"	""
"1319"	"FBgn0011855"	""
"1320"	"FBgn0011858"	""
"1321"	"FBgn0011859"	""
"1322"	"FBgn0011860"	""
"1323"	"FBgn0011861"	""
"1324"	"FBgn0011862"	""
"1325"	"FBgn0011863"	""
"1326"	"FBgn0011864"	""
"1327"	"FBgn0011865"	""
"1328"	"FBgn0011866"	""
"1329"	"FBgn0011867"	""
"1330"	"FBgn0011868"	""
"1331"	"FBgn0011869"	""
"1332"	"FBgn0011870"	""
"1333"	"FBgn0011871"	""
"1334"	"FBgn0011872"	""
"1335"	"FBgn0011877"	""
"1336"	"FBgn0011878"	""
"1337"	"FBgn0011879"	""
"1338"	"FBgn0011880"	""
"1339"	"FBgn0011881"	""
"1340"	"FBgn0011882"	""
"1341"	"FBgn0011883"	""
"1342"	"FBgn0011884"	""
"1343"	"FBgn0011885"	""
"1344"	"FBgn0011887"	""
"1345"	"FBgn0011888"	""
"1346"	"FBgn0011889"	""
"1347"	"FBgn0011890"	""
"1348"	"FBgn0011891"	""
"1349"	"FBgn0011892"	""
"1350"	"FBgn0011893"	""
"1351"	"FBgn0011894"	""
"1352"	"FBgn0011895"	""
"1353"	"FBgn0011896"	""
"1354"	"FBgn0011897"	""
"1355"	"FBgn0011902"	""
"1356"	"FBgn0011904"	""
"1357"	"FBgn0011905"	""
"1358"	"FBgn0011906"	""
"1359"	"FBgn0011909"	""
"1360"	"FBgn0011910"	""
"1361"	"FBgn0011915"	""
"1362"	"FBgn0011916"	""
"1363"	"FBgn0011919"	""
"1364"	"FBgn0011921"	""
"1365"	"FBgn0011927"	""
"1366"	"FBgn0011928"	""
"1367"	"FBgn0011931"	""
"1368"	"FBgn0011932"	""
"1369"	"FBgn0011933"	""
"1370"	"FBgn0011934"	""
"1371"	"FBgn0011935"	""
"1372"	"FBgn0011936"	""
"1373"	"FBgn0011937"	""
"1374"	"FBgn0011938"	""
"1375"	"FBgn0011944"	""
"1376"	"FBgn0011945"	""
"1377"	"FBgn0011948"	""
"1378"	"FBgn0011949"	""
"1379"	"FBgn0011950"	""
"1380"	"FBgn0011951"	""
"1381"	"FBgn0011952"	""
"1382"	"FBgn0011953"	""
"1383"	"FBgn0011954"	""
"1384"	"FBgn0011955"	""
"1385"	"FBgn0011956"	""
"1386"	"FBgn0011957"	""
"1387"	"FBgn0011958"	""
"1388"	"FBgn0011959"	""
"1389"	"FBgn0011960"	""
"1390"	"FBgn0011961"	""
"1391"	"FBgn0011962"	""
"1392"	"FBgn0011963"	""
"1393"	"FBgn0011965"	""
"1394"	"FBgn0011966"	""
"1395"	"FBgn0011970"	""
"1396"	"FBgn0011971"	""
"1397"	"FBgn0011974"	""
"1398"	"FBgn0011975"	""
"1399"	"FBgn0011976"	""
"1400"	"FBgn0011977"	""
"1401"	"FBgn0011980"	""
"1402"	"FBgn0011981"	""
"1403"	"FBgn0011982"	""
"1404"	"FBgn0011983"	""
"1405"	"FBgn0011984"	""
"1406"	"FBgn0011985"	""
"1407"	"FBgn0011986"	""
"1408"	"FBgn0011987"	""
"1409"	"FBgn0011993"	""
"1410"	"FBgn0011994"	""
"1411"	"FBgn0011998"	""
"1412"	"FBgn0011999"	""
"1413"	"FBgn0012000"	""
"1414"	"FBgn0012001"	""
"1415"	"FBgn0012002"	""
"1416"	"FBgn0012003"	""
"1417"	"FBgn0012004"	""
"1418"	"FBgn0012009"	""
"1419"	"FBgn0012010"	""
"1420"	"FBgn0012011"	""
"1421"	"FBgn0012016"	""
"1422"	"FBgn0012017"	""
"1423"	"FBgn0012018"	""
"1424"	"FBgn0012024"	""
"1425"	"FBgn0012025"	""
"1426"	"FBgn0012026"	""
"1427"	"FBgn0012027"	""
"1428"	"FBgn0012028"	""
"1429"	"FBgn0012034"	""
"1430"	"FBgn0012036"	""
"1431"	"FBgn0012037"	""
"1432"	"FBgn0012042"	""
"1433"	"FBgn0012051"	""
"1434"	"FBgn0012058"	""
"1435"	"FBgn0012344"	""
"1436"	"FBgn0013263"	""
"1437"	"FBgn0013269"	""
"1438"	"FBgn0013272"	""
"1439"	"FBgn0013275"	""
"1440"	"FBgn0013276"	""
"1441"	"FBgn0013277"	""
"1442"	"FBgn0013278"	""
"1443"	"FBgn0013279"	""
"1444"	"FBgn0013300"	""
"1445"	"FBgn0013301"	""
"1446"	"FBgn0013303"	""
"1447"	"FBgn0013305"	""
"1448"	"FBgn0013307"	""
"1449"	"FBgn0013308"	""
"1450"	"FBgn0013323"	""
"1451"	"FBgn0013325"	""
"1452"	"FBgn0013334"	""
"1453"	"FBgn0013342"	""
"1454"	"FBgn0013343"	""
"1455"	"FBgn0013347"	""
"1456"	"FBgn0013348"	""
"1457"	"FBgn0013432"	""
"1458"	"FBgn0013433"	""
"1459"	"FBgn0013435"	""
"1460"	"FBgn0013467"	""
"1461"	"FBgn0013469"	""
"1462"	"FBgn0013531"	""
"1463"	"FBgn0013548"	""
"1464"	"FBgn0013563"	""
"1465"	"FBgn0013576"	""
"1466"	"FBgn0013672"	""
"1467"	"FBgn0013673"	""
"1468"	"FBgn0013674"	""
"1469"	"FBgn0013675"	""
"1470"	"FBgn0013676"	""
"1471"	"FBgn0013678"	""
"1472"	"FBgn0013679"	""
"1473"	"FBgn0013680"	""
"1474"	"FBgn0013681"	""
"1475"	"FBgn0013683"	""
"1476"	"FBgn0013684"	""
"1477"	"FBgn0013685"	""
"1478"	"FBgn0013686"	""
"1479"	"FBgn0013687"	""
"1480"	"FBgn0013688"	""
"1481"	"FBgn0013689"	""
"1482"	"FBgn0013690"	""
"1483"	"FBgn0013691"	""
"1484"	"FBgn0013692"	""
"1485"	"FBgn0013693"	""
"1486"	"FBgn0013694"	""
"1487"	"FBgn0013695"	""
"1488"	"FBgn0013696"	""
"1489"	"FBgn0013697"	""
"1490"	"FBgn0013698"	""
"1491"	"FBgn0013699"	""
"1492"	"FBgn0013700"	""
"1493"	"FBgn0013701"	""
"1494"	"FBgn0013702"	""
"1495"	"FBgn0013703"	""
"1496"	"FBgn0013704"	""
"1497"	"FBgn0013705"	""
"1498"	"FBgn0013706"	""
"1499"	"FBgn0013707"	""
"1500"	"FBgn0013708"	""
"1501"	"FBgn0013709"	""
"1502"	"FBgn0013710"	""
"1503"	"FBgn0013717"	""
"1504"	"FBgn0013718"	""
"1505"	"FBgn0013720"	""
"1506"	"FBgn0013725"	""
"1507"	"FBgn0013726"	""
"1508"	"FBgn0013732"	""
"1509"	"FBgn0013733"	""
"1510"	"FBgn0013746"	""
"1511"	"FBgn0013749"	""
"1512"	"FBgn0013750"	""
"1513"	"FBgn0013751"	""
"1514"	"FBgn0013753"	""
"1515"	"FBgn0013755"	""
"1516"	"FBgn0013756"	""
"1517"	"FBgn0013759"	""
"1518"	"FBgn0013762"	""
"1519"	"FBgn0013763"	""
"1520"	"FBgn0013764"	""
"1521"	"FBgn0013765"	""
"1522"	"FBgn0013767"	""
"1523"	"FBgn0013770"	""
"1524"	"FBgn0013771"	""
"1525"	"FBgn0013772"	""
"1526"	"FBgn0013773"	""
"1527"	"FBgn0013799"	""
"1528"	"FBgn0013810"	""
"1529"	"FBgn0013811"	""
"1530"	"FBgn0013812"	""
"1531"	"FBgn0013813"	""
"1532"	"FBgn0013949"	""
"1533"	"FBgn0013953"	""
"1534"	"FBgn0013954"	""
"1535"	"FBgn0013955"	""
"1536"	"FBgn0013972"	""
"1537"	"FBgn0013973"	""
"1538"	"FBgn0013981"	""
"1539"	"FBgn0013983"	""
"1540"	"FBgn0013987"	""
"1541"	"FBgn0013995"	""
"1542"	"FBgn0013997"	""
"1543"	"FBgn0014000"	""
"1544"	"FBgn0014002"	""
"1545"	"FBgn0014006"	""
"1546"	"FBgn0014007"	""
"1547"	"FBgn0014009"	""
"1548"	"FBgn0014010"	""
"1549"	"FBgn0014011"	""
"1550"	"FBgn0014018"	""
"1551"	"FBgn0014019"	""
"1552"	"FBgn0014020"	""
"1553"	"FBgn0014022"	""
"1554"	"FBgn0014023"	""
"1555"	"FBgn0014024"	""
"1556"	"FBgn0014026"	""
"1557"	"FBgn0014028"	""
"1558"	"FBgn0014029"	""
"1559"	"FBgn0014031"	""
"1560"	"FBgn0014032"	""
"1561"	"FBgn0014033"	""
"1562"	"FBgn0014037"	""
"1563"	"FBgn0014073"	""
"1564"	"FBgn0014075"	""
"1565"	"FBgn0014076"	""
"1566"	"FBgn0014092"	""
"1567"	"FBgn0014127"	""
"1568"	"FBgn0014133"	""
"1569"	"FBgn0014135"	""
"1570"	"FBgn0014141"	""
"1571"	"FBgn0014143"	""
"1572"	"FBgn0014163"	""
"1573"	"FBgn0014179"	""
"1574"	"FBgn0014184"	""
"1575"	"FBgn0014189"	""
"1576"	"FBgn0014269"	""
"1577"	"FBgn0014340"	""
"1578"	"FBgn0014342"	""
"1579"	"FBgn0014343"	""
"1580"	"FBgn0014366"	""
"1581"	"FBgn0014368"	""
"1582"	"FBgn0014380"	""
"1583"	"FBgn0014388"	""
"1584"	"FBgn0014391"	""
"1585"	"FBgn0014395"	""
"1586"	"FBgn0014396"	""
"1587"	"FBgn0014411"	""
"1588"	"FBgn0014417"	""
"1589"	"FBgn0014427"	""
"1590"	"FBgn0014454"	""
"1591"	"FBgn0014455"	""
"1592"	"FBgn0014464"	""
"1593"	"FBgn0014465"	""
"1594"	"FBgn0014466"	""
"1595"	"FBgn0014469"	""
"1596"	"FBgn0014848"	""
"1597"	"FBgn0014849"	""
"1598"	"FBgn0014850"	""
"1599"	"FBgn0014851"	""
"1600"	"FBgn0014857"	""
"1601"	"FBgn0014859"	""
"1602"	"FBgn0014861"	""
"1603"	"FBgn0014863"	""
"1604"	"FBgn0014865"	""
"1605"	"FBgn0014868"	""
"1606"	"FBgn0014869"	""
"1607"	"FBgn0014870"	""
"1608"	"FBgn0014877"	""
"1609"	"FBgn0014879"	""
"1610"	"FBgn0014903"	""
"1611"	"FBgn0014906"	""
"1612"	"FBgn0014930"	""
"1613"	"FBgn0014931"	""
"1614"	"FBgn0014949"	""
"1615"	"FBgn0015000"	""
"1616"	"FBgn0015001"	""
"1617"	"FBgn0015008"	""
"1618"	"FBgn0015010"	""
"1619"	"FBgn0015011"	""
"1620"	"FBgn0015019"	""
"1621"	"FBgn0015024"	""
"1622"	"FBgn0015025"	""
"1623"	"FBgn0015031"	""
"1624"	"FBgn0015032"	""
"1625"	"FBgn0015033"	""
"1626"	"FBgn0015034"	""
"1627"	"FBgn0015035"	""
"1628"	"FBgn0015036"	""
"1629"	"FBgn0015037"	""
"1630"	"FBgn0015038"	""
"1631"	"FBgn0015039"	""
"1632"	"FBgn0015040"	""
"1633"	"FBgn0015075"	""
"1634"	"FBgn0015218"	""
"1635"	"FBgn0015221"	""
"1636"	"FBgn0015222"	""
"1637"	"FBgn0015229"	""
"1638"	"FBgn0015230"	""
"1639"	"FBgn0015239"	""
"1640"	"FBgn0015240"	""
"1641"	"FBgn0015245"	""
"1642"	"FBgn0015247"	""
"1643"	"FBgn0015268"	""
"1644"	"FBgn0015269"	""
"1645"	"FBgn0015270"	""
"1646"	"FBgn0015271"	""
"1647"	"FBgn0015277"	""
"1648"	"FBgn0015278"	""
"1649"	"FBgn0015279"	""
"1650"	"FBgn0015282"	""
"1651"	"FBgn0015283"	""
"1652"	"FBgn0015286"	""
"1653"	"FBgn0015288"	""
"1654"	"FBgn0015295"	""
"1655"	"FBgn0015296"	""
"1656"	"FBgn0015298"	""
"1657"	"FBgn0015299"	""
"1658"	"FBgn0015300"	""
"1659"	"FBgn0015316"	""
"1660"	"FBgn0015320"	""
"1661"	"FBgn0015321"	""
"1662"	"FBgn0015331"	""
"1663"	"FBgn0015336"	""
"1664"	"FBgn0015338"	""
"1665"	"FBgn0015351"	""
"1666"	"FBgn0015359"	""
"1667"	"FBgn0015360"	""
"1668"	"FBgn0015371"	""
"1669"	"FBgn0015372"	""
"1670"	"FBgn0015376"	""
"1671"	"FBgn0015379"	""
"1672"	"FBgn0015380"	""
"1673"	"FBgn0015381"	""
"1674"	"FBgn0015391"	""
"1675"	"FBgn0015393"	""
"1676"	"FBgn0015396"	""
"1677"	"FBgn0015399"	""
"1678"	"FBgn0015400"	""
"1679"	"FBgn0015402"	""
"1680"	"FBgn0015477"	""
"1681"	"FBgn0015509"	""
"1682"	"FBgn0015513"	""
"1683"	"FBgn0015519"	""
"1684"	"FBgn0015520"	""
"1685"	"FBgn0015521"	""
"1686"	"FBgn0015522"	""
"1687"	"FBgn0015524"	""
"1688"	"FBgn0015527"	""
"1689"	"FBgn0015543"	""
"1690"	"FBgn0015544"	""
"1691"	"FBgn0015546"	""
"1692"	"FBgn0015550"	""
"1693"	"FBgn0015553"	""
"1694"	"FBgn0015558"	""
"1695"	"FBgn0015561"	""
"1696"	"FBgn0015568"	""
"1697"	"FBgn0015569"	""
"1698"	"FBgn0015570"	""
"1699"	"FBgn0015571"	""
"1700"	"FBgn0015572"	""
"1701"	"FBgn0015574"	""
"1702"	"FBgn0015575"	""
