"gene_id"	"brief.description"
"8968"	"FBgn0037930"	""
"8969"	"FBgn0037931"	""
"8970"	"FBgn0037933"	""
"8971"	"FBgn0037934"	""
"8972"	"FBgn0037935"	""
"8973"	"FBgn0037936"	""
"8974"	"FBgn0037937"	""
"8975"	"FBgn0037939"	""
"8976"	"FBgn0037940"	""
"8977"	"FBgn0037941"	""
"8978"	"FBgn0037942"	""
"8979"	"FBgn0037943"	""
"8980"	"FBgn0037944"	""
"8981"	"FBgn0037949"	""
"8982"	"FBgn0037950"	""
"8983"	"FBgn0037955"	""
"8984"	"FBgn0037956"	""
"8985"	"FBgn0037958"	""
"8986"	"FBgn0037960"	""
"8987"	"FBgn0037962"	""
"8988"	"FBgn0037963"	""
"8989"	"FBgn0037964"	""
"8990"	"FBgn0037970"	""
"8991"	"FBgn0037972"	""
"8992"	"FBgn0037973"	""
"8993"	"FBgn0037974"	""
"8994"	"FBgn0037975"	""
"8995"	"FBgn0037976"	""
"8996"	"FBgn0037978"	""
"8997"	"FBgn0037979"	""
"8998"	"FBgn0037980"	""
"8999"	"FBgn0037981"	""
"9000"	"FBgn0037985"	""
"9001"	"FBgn0037986"	""
"9002"	"FBgn0037987"	""
"9003"	"FBgn0037988"	""
"9004"	"FBgn0037989"	""
"9005"	"FBgn0037992"	""
"9006"	"FBgn0037993"	""
"9007"	"FBgn0037994"	""
"9008"	"FBgn0037995"	""
"9009"	"FBgn0037996"	""
"9010"	"FBgn0037997"	""
"9011"	"FBgn0037998"	""
"9012"	"FBgn0037999"	""
"9013"	"FBgn0038000"	""
"9014"	"FBgn0038001"	""
"9015"	"FBgn0038002"	""
"9016"	"FBgn0038003"	""
"9017"	"FBgn0038005"	""
"9018"	"FBgn0038006"	""
"9019"	"FBgn0038007"	""
"9020"	"FBgn0038008"	""
"9021"	"FBgn0038009"	""
"9022"	"FBgn0038011"	""
"9023"	"FBgn0038012"	""
"9024"	"FBgn0038013"	""
"9025"	"FBgn0038014"	""
"9026"	"FBgn0038016"	""
"9027"	"FBgn0038017"	""
"9028"	"FBgn0038018"	""
"9029"	"FBgn0038020"	""
"9030"	"FBgn0038028"	""
"9031"	"FBgn0038029"	""
"9032"	"FBgn0038032"	""
"9033"	"FBgn0038033"	""
"9034"	"FBgn0038034"	""
"9035"	"FBgn0038035"	""
"9036"	"FBgn0038037"	""
"9037"	"FBgn0038038"	""
"9038"	"FBgn0038039"	""
"9039"	"FBgn0038042"	""
"9040"	"FBgn0038043"	""
"9041"	"FBgn0038045"	""
"9042"	"FBgn0038046"	""
"9043"	"FBgn0038047"	""
"9044"	"FBgn0038049"	""
"9045"	"FBgn0038051"	""
"9046"	"FBgn0038052"	""
"9047"	"FBgn0038053"	""
"9048"	"FBgn0038054"	""
"9049"	"FBgn0038055"	""
"9050"	"FBgn0038056"	""
"9051"	"FBgn0038057"	""
"9052"	"FBgn0038058"	""
"9053"	"FBgn0038063"	""
"9054"	"FBgn0038065"	""
"9055"	"FBgn0038067"	""
"9056"	"FBgn0038068"	""
"9057"	"FBgn0038069"	""
"9058"	"FBgn0038070"	""
"9059"	"FBgn0038071"	""
"9060"	"FBgn0038072"	""
"9061"	"FBgn0038073"	""
"9062"	"FBgn0038074"	""
"9063"	"FBgn0038076"	""
"9064"	"FBgn0038078"	""
"9065"	"FBgn0038079"	""
"9066"	"FBgn0038080"	""
"9067"	"FBgn0038082"	""
"9068"	"FBgn0038083"	""
"9069"	"FBgn0038084"	""
"9070"	"FBgn0038087"	""
"9071"	"FBgn0038088"	""
"9072"	"FBgn0038089"	""
"9073"	"FBgn0038090"	""
"9074"	"FBgn0038092"	""
"9075"	"FBgn0038095"	""
"9076"	"FBgn0038097"	""
"9077"	"FBgn0038098"	""
"9078"	"FBgn0038099"	""
"9079"	"FBgn0038100"	""
"9080"	"FBgn0038102"	""
"9081"	"FBgn0038105"	""
"9082"	"FBgn0038106"	""
"9083"	"FBgn0038107"	""
"9084"	"FBgn0038108"	""
"9085"	"FBgn0038109"	""
"9086"	"FBgn0038110"	""
"9087"	"FBgn0038111"	""
"9088"	"FBgn0038113"	""
"9089"	"FBgn0038114"	""
"9090"	"FBgn0038115"	""
"9091"	"FBgn0038118"	""
"9092"	"FBgn0038122"	""
"9093"	"FBgn0038123"	""
"9094"	"FBgn0038124"	""
"9095"	"FBgn0038125"	""
"9096"	"FBgn0038126"	""
"9097"	"FBgn0038127"	""
"9098"	"FBgn0038128"	""
"9099"	"FBgn0038129"	""
"9100"	"FBgn0038130"	""
"9101"	"FBgn0038131"	""
"9102"	"FBgn0038132"	""
"9103"	"FBgn0038133"	""
"9104"	"FBgn0038134"	""
"9105"	"FBgn0038135"	""
"9106"	"FBgn0038136"	""
"9107"	"FBgn0038139"	""
"9108"	"FBgn0038140"	""
"9109"	"FBgn0038142"	""
"9110"	"FBgn0038143"	""
"9111"	"FBgn0038144"	""
"9112"	"FBgn0038145"	""
"9113"	"FBgn0038146"	""
"9114"	"FBgn0038147"	""
"9115"	"FBgn0038148"	""
"9116"	"FBgn0038149"	""
"9117"	"FBgn0038150"	""
"9118"	"FBgn0038151"	""
"9119"	"FBgn0038153"	""
"9120"	"FBgn0038156"	""
"9121"	"FBgn0038157"	""
"9122"	"FBgn0038158"	""
"9123"	"FBgn0038159"	""
"9124"	"FBgn0038160"	""
"9125"	"FBgn0038161"	""
"9126"	"FBgn0038163"	""
"9127"	"FBgn0038165"	""
"9128"	"FBgn0038166"	""
"9129"	"FBgn0038167"	""
"9130"	"FBgn0038168"	""
"9131"	"FBgn0038170"	""
"9132"	"FBgn0038172"	""
"9133"	"FBgn0038173"	""
"9134"	"FBgn0038179"	""
"9135"	"FBgn0038180"	""
"9136"	"FBgn0038181"	""
"9137"	"FBgn0038183"	""
"9138"	"FBgn0038186"	""
"9139"	"FBgn0038188"	""
"9140"	"FBgn0038189"	""
"9141"	"FBgn0038190"	""
"9142"	"FBgn0038191"	""
"9143"	"FBgn0038194"	""
"9144"	"FBgn0038195"	""
"9145"	"FBgn0038196"	""
"9146"	"FBgn0038197"	""
"9147"	"FBgn0038198"	""
"9148"	"FBgn0038199"	""
"9149"	"FBgn0038200"	""
"9150"	"FBgn0038201"	""
"9151"	"FBgn0038202"	""
"9152"	"FBgn0038203"	""
"9153"	"FBgn0038204"	""
"9154"	"FBgn0038205"	""
"9155"	"FBgn0038206"	""
"9156"	"FBgn0038207"	""
"9157"	"FBgn0038208"	""
"9158"	"FBgn0038209"	""
"9159"	"FBgn0038210"	""
"9160"	"FBgn0038211"	""
"9161"	"FBgn0038213"	""
"9162"	"FBgn0038214"	""
"9163"	"FBgn0038217"	""
"9164"	"FBgn0038218"	""
"9165"	"FBgn0038219"	""
"9166"	"FBgn0038220"	""
"9167"	"FBgn0038221"	""
"9168"	"FBgn0038223"	""
"9169"	"FBgn0038224"	""
"9170"	"FBgn0038225"	""
"9171"	"FBgn0038233"	""
"9172"	"FBgn0038234"	""
"9173"	"FBgn0038235"	""
"9174"	"FBgn0038236"	""
"9175"	"FBgn0038237"	""
"9176"	"FBgn0038238"	""
"9177"	"FBgn0038239"	""
"9178"	"FBgn0038240"	""
"9179"	"FBgn0038241"	""
"9180"	"FBgn0038242"	""
"9181"	"FBgn0038243"	""
"9182"	"FBgn0038244"	""
"9183"	"FBgn0038246"	""
"9184"	"FBgn0038247"	""
"9185"	"FBgn0038248"	""
"9186"	"FBgn0038250"	""
"9187"	"FBgn0038251"	""
"9188"	"FBgn0038252"	""
"9189"	"FBgn0038256"	""
"9190"	"FBgn0038257"	""
"9191"	"FBgn0038258"	""
"9192"	"FBgn0038260"	""
"9193"	"FBgn0038261"	""
"9194"	"FBgn0038262"	""
"9195"	"FBgn0038266"	""
"9196"	"FBgn0038268"	""
"9197"	"FBgn0038269"	""
"9198"	"FBgn0038271"	""
"9199"	"FBgn0038272"	""
"9200"	"FBgn0038273"	""
"9201"	"FBgn0038274"	""
"9202"	"FBgn0038275"	""
"9203"	"FBgn0038277"	""
"9204"	"FBgn0038279"	""
"9205"	"FBgn0038280"	""
"9206"	"FBgn0038281"	""
"9207"	"FBgn0038282"	""
"9208"	"FBgn0038285"	""
"9209"	"FBgn0038286"	""
"9210"	"FBgn0038290"	""
"9211"	"FBgn0038291"	""
"9212"	"FBgn0038292"	""
"9213"	"FBgn0038294"	""
"9214"	"FBgn0038295"	""
"9215"	"FBgn0038296"	""
"9216"	"FBgn0038299"	""
"9217"	"FBgn0038300"	""
"9218"	"FBgn0038301"	""
"9219"	"FBgn0038302"	""
"9220"	"FBgn0038303"	""
"9221"	"FBgn0038304"	""
"9222"	"FBgn0038306"	""
"9223"	"FBgn0038307"	""
"9224"	"FBgn0038309"	""
"9225"	"FBgn0038311"	""
"9226"	"FBgn0038312"	""
"9227"	"FBgn0038313"	""
"9228"	"FBgn0038315"	""
"9229"	"FBgn0038316"	""
"9230"	"FBgn0038318"	""
"9231"	"FBgn0038319"	""
"9232"	"FBgn0038320"	""
"9233"	"FBgn0038321"	""
"9234"	"FBgn0038324"	""
"9235"	"FBgn0038325"	""
"9236"	"FBgn0038326"	""
"9237"	"FBgn0038327"	""
"9238"	"FBgn0038330"	""
"9239"	"FBgn0038331"	""
"9240"	"FBgn0038332"	""
"9241"	"FBgn0038334"	""
"9242"	"FBgn0038337"	""
"9243"	"FBgn0038339"	""
"9244"	"FBgn0038341"	""
"9245"	"FBgn0038342"	""
"9246"	"FBgn0038343"	""
"9247"	"FBgn0038344"	""
"9248"	"FBgn0038345"	""
"9249"	"FBgn0038348"	""
"9250"	"FBgn0038349"	""
"9251"	"FBgn0038350"	""
"9252"	"FBgn0038353"	""
"9253"	"FBgn0038354"	""
"9254"	"FBgn0038355"	""
"9255"	"FBgn0038356"	""
"9256"	"FBgn0038357"	""
"9257"	"FBgn0038358"	""
"9258"	"FBgn0038359"	""
"9259"	"FBgn0038360"	""
"9260"	"FBgn0038361"	""
"9261"	"FBgn0038363"	""
"9262"	"FBgn0038365"	""
"9263"	"FBgn0038366"	""
"9264"	"FBgn0038369"	""
"9265"	"FBgn0038371"	""
"9266"	"FBgn0038373"	""
"9267"	"FBgn0038376"	""
"9268"	"FBgn0038377"	""
"9269"	"FBgn0038380"	""
"9270"	"FBgn0038381"	""
"9271"	"FBgn0038384"	""
"9272"	"FBgn0038385"	""
"9273"	"FBgn0038386"	""
"9274"	"FBgn0038387"	""
"9275"	"FBgn0038388"	""
"9276"	"FBgn0038389"	""
"9277"	"FBgn0038390"	""
"9278"	"FBgn0038391"	""
"9279"	"FBgn0038394"	""
"9280"	"FBgn0038395"	""
"9281"	"FBgn0038396"	""
"9282"	"FBgn0038397"	""
"9283"	"FBgn0038398"	""
"9284"	"FBgn0038400"	""
"9285"	"FBgn0038401"	""
"9286"	"FBgn0038402"	""
"9287"	"FBgn0038404"	""
"9288"	"FBgn0038405"	""
"9289"	"FBgn0038407"	""
"9290"	"FBgn0038412"	""
"9291"	"FBgn0038414"	""
"9292"	"FBgn0038415"	""
"9293"	"FBgn0038416"	""
"9294"	"FBgn0038418"	""
"9295"	"FBgn0038419"	""
"9296"	"FBgn0038420"	""
"9297"	"FBgn0038421"	""
"9298"	"FBgn0038422"	""
"9299"	"FBgn0038423"	""
"9300"	"FBgn0038424"	""
"9301"	"FBgn0038425"	""
"9302"	"FBgn0038426"	""
"9303"	"FBgn0038427"	""
"9304"	"FBgn0038428"	""
"9305"	"FBgn0038429"	""
"9306"	"FBgn0038431"	""
"9307"	"FBgn0038432"	""
"9308"	"FBgn0038435"	""
"9309"	"FBgn0038436"	""
"9310"	"FBgn0038437"	""
"9311"	"FBgn0038438"	""
"9312"	"FBgn0038439"	""
"9313"	"FBgn0038440"	""
"9314"	"FBgn0038445"	""
"9315"	"FBgn0038446"	""
"9316"	"FBgn0038447"	""
"9317"	"FBgn0038448"	""
"9318"	"FBgn0038449"	""
"9319"	"FBgn0038450"	""
"9320"	"FBgn0038451"	""
"9321"	"FBgn0038452"	""
"9322"	"FBgn0038453"	""
"9323"	"FBgn0038454"	""
"9324"	"FBgn0038455"	""
"9325"	"FBgn0038458"	""
"9326"	"FBgn0038460"	""
"9327"	"FBgn0038461"	""
"9328"	"FBgn0038462"	""
"9329"	"FBgn0038463"	""
"9330"	"FBgn0038465"	""
"9331"	"FBgn0038466"	""
"9332"	"FBgn0038467"	""
"9333"	"FBgn0038468"	""
"9334"	"FBgn0038469"	""
"9335"	"FBgn0038470"	""
"9336"	"FBgn0038471"	""
"9337"	"FBgn0038472"	""
"9338"	"FBgn0038473"	""
"9339"	"FBgn0038474"	""
"9340"	"FBgn0038475"	""
"9341"	"FBgn0038476"	""
"9342"	"FBgn0038478"	""
"9343"	"FBgn0038479"	""
"9344"	"FBgn0038481"	""
"9345"	"FBgn0038482"	""
"9346"	"FBgn0038484"	""
"9347"	"FBgn0038485"	""
"9348"	"FBgn0038486"	""
"9349"	"FBgn0038487"	""
"9350"	"FBgn0038488"	""
"9351"	"FBgn0038490"	""
"9352"	"FBgn0038491"	""
"9353"	"FBgn0038492"	""
"9354"	"FBgn0038494"	""
"9355"	"FBgn0038498"	""
"9356"	"FBgn0038499"	""
"9357"	"FBgn0038504"	""
"9358"	"FBgn0038505"	""
"9359"	"FBgn0038506"	""
"9360"	"FBgn0038507"	""
"9361"	"FBgn0038508"	""
"9362"	"FBgn0038509"	""
"9363"	"FBgn0038510"	""
"9364"	"FBgn0038511"	""
"9365"	"FBgn0038512"	""
"9366"	"FBgn0038515"	""
"9367"	"FBgn0038516"	""
"9368"	"FBgn0038519"	""
"9369"	"FBgn0038523"	""
"9370"	"FBgn0038524"	""
"9371"	"FBgn0038525"	""
"9372"	"FBgn0038526"	""
"9373"	"FBgn0038527"	""
"9374"	"FBgn0038528"	""
"9375"	"FBgn0038529"	""
"9376"	"FBgn0038530"	""
"9377"	"FBgn0038531"	""
"9378"	"FBgn0038532"	""
"9379"	"FBgn0038533"	""
"9380"	"FBgn0038535"	""
"9381"	"FBgn0038536"	""
"9382"	"FBgn0038539"	""
"9383"	"FBgn0038540"	""
"9384"	"FBgn0038541"	""
"9385"	"FBgn0038542"	""
"9386"	"FBgn0038545"	""
"9387"	"FBgn0038546"	""
"9388"	"FBgn0038547"	""
"9389"	"FBgn0038548"	""
"9390"	"FBgn0038549"	""
"9391"	"FBgn0038550"	""
"9392"	"FBgn0038551"	""
"9393"	"FBgn0038552"	""
"9394"	"FBgn0038558"	""
"9395"	"FBgn0038564"	""
"9396"	"FBgn0038565"	""
"9397"	"FBgn0038566"	""
"9398"	"FBgn0038567"	""
"9399"	"FBgn0038568"	""
"9400"	"FBgn0038569"	""
"9401"	"FBgn0038570"	""
"9402"	"FBgn0038571"	""
"9403"	"FBgn0038575"	""
"9404"	"FBgn0038576"	""
"9405"	"FBgn0038577"	""
"9406"	"FBgn0038578"	""
"9407"	"FBgn0038579"	""
"9408"	"FBgn0038581"	""
"9409"	"FBgn0038582"	""
"9410"	"FBgn0038583"	""
"9411"	"FBgn0038584"	""
"9412"	"FBgn0038585"	""
"9413"	"FBgn0038586"	""
"9414"	"FBgn0038588"	""
"9415"	"FBgn0038589"	""
"9416"	"FBgn0038590"	""
"9417"	"FBgn0038592"	""
"9418"	"FBgn0038593"	""
"9419"	"FBgn0038595"	""
"9420"	"FBgn0038596"	""
"9421"	"FBgn0038597"	""
"9422"	"FBgn0038598"	""
"9423"	"FBgn0038601"	""
"9424"	"FBgn0038602"	""
"9425"	"FBgn0038603"	""
"9426"	"FBgn0038606"	""
"9427"	"FBgn0038607"	""
"9428"	"FBgn0038608"	""
"9429"	"FBgn0038609"	""
"9430"	"FBgn0038610"	""
"9431"	"FBgn0038611"	""
"9432"	"FBgn0038612"	""
"9433"	"FBgn0038613"	""
"9434"	"FBgn0038617"	""
"9435"	"FBgn0038619"	""
"9436"	"FBgn0038621"	""
"9437"	"FBgn0038626"	""
"9438"	"FBgn0038627"	""
"9439"	"FBgn0038629"	""
"9440"	"FBgn0038630"	""
"9441"	"FBgn0038631"	""
"9442"	"FBgn0038632"	""
"9443"	"FBgn0038638"	""
"9444"	"FBgn0038639"	""
"9445"	"FBgn0038640"	""
"9446"	"FBgn0038641"	""
"9447"	"FBgn0038642"	""
"9448"	"FBgn0038643"	""
"9449"	"FBgn0038645"	""
"9450"	"FBgn0038646"	""
"9451"	"FBgn0038647"	""
"9452"	"FBgn0038649"	""
"9453"	"FBgn0038651"	""
"9454"	"FBgn0038652"	""
"9455"	"FBgn0038653"	""
"9456"	"FBgn0038654"	""
"9457"	"FBgn0038655"	""
"9458"	"FBgn0038656"	""
"9459"	"FBgn0038658"	""
"9460"	"FBgn0038659"	""
"9461"	"FBgn0038660"	""
"9462"	"FBgn0038662"	""
"9463"	"FBgn0038665"	""
"9464"	"FBgn0038666"	""
"9465"	"FBgn0038672"	""
"9466"	"FBgn0038673"	""
"9467"	"FBgn0038674"	""
"9468"	"FBgn0038675"	""
"9469"	"FBgn0038676"	""
"9470"	"FBgn0038678"	""
"9471"	"FBgn0038679"	""
"9472"	"FBgn0038680"	""
"9473"	"FBgn0038681"	""
"9474"	"FBgn0038682"	""
"9475"	"FBgn0038683"	""
"9476"	"FBgn0038685"	""
"9477"	"FBgn0038686"	""
"9478"	"FBgn0038690"	""
"9479"	"FBgn0038691"	""
"9480"	"FBgn0038692"	""
"9481"	"FBgn0038693"	""
"9482"	"FBgn0038694"	""
"9483"	"FBgn0038695"	""
"9484"	"FBgn0038697"	""
"9485"	"FBgn0038700"	""
"9486"	"FBgn0038701"	""
"9487"	"FBgn0038702"	""
"9488"	"FBgn0038704"	""
"9489"	"FBgn0038705"	""
"9490"	"FBgn0038706"	""
"9491"	"FBgn0038708"	""
"9492"	"FBgn0038709"	""
"9493"	"FBgn0038714"	""
"9494"	"FBgn0038715"	""
"9495"	"FBgn0038716"	""
"9496"	"FBgn0038717"	""
"9497"	"FBgn0038718"	""
"9498"	"FBgn0038719"	""
"9499"	"FBgn0038720"	""
"9500"	"FBgn0038721"	""
"9501"	"FBgn0038722"	""
"9502"	"FBgn0038723"	""
"9503"	"FBgn0038725"	""
"9504"	"FBgn0038727"	""
"9505"	"FBgn0038730"	""
"9506"	"FBgn0038731"	""
"9507"	"FBgn0038732"	""
"9508"	"FBgn0038733"	""
"9509"	"FBgn0038734"	""
"9510"	"FBgn0038735"	""
"9511"	"FBgn0038737"	""
"9512"	"FBgn0038738"	""
"9513"	"FBgn0038739"	""
"9514"	"FBgn0038740"	""
"9515"	"FBgn0038741"	""
"9516"	"FBgn0038742"	""
"9517"	"FBgn0038744"	""
"9518"	"FBgn0038745"	""
"9519"	"FBgn0038746"	""
"9520"	"FBgn0038747"	""
"9521"	"FBgn0038749"	""
"9522"	"FBgn0038750"	""
"9523"	"FBgn0038751"	""
"9524"	"FBgn0038752"	""
"9525"	"FBgn0038753"	""
"9526"	"FBgn0038755"	""
"9527"	"FBgn0038756"	""
"9528"	"FBgn0038760"	""
"9529"	"FBgn0038761"	""
"9530"	"FBgn0038763"	""
"9531"	"FBgn0038765"	""
"9532"	"FBgn0038766"	""
"9533"	"FBgn0038767"	""
"9534"	"FBgn0038768"	""
"9535"	"FBgn0038769"	""
"9536"	"FBgn0038771"	""
"9537"	"FBgn0038772"	""
"9538"	"FBgn0038773"	""
"9539"	"FBgn0038774"	""
"9540"	"FBgn0038775"	""
"9541"	"FBgn0038783"	""
"9542"	"FBgn0038784"	""
"9543"	"FBgn0038787"	""
"9544"	"FBgn0038788"	""
"9545"	"FBgn0038789"	""
"9546"	"FBgn0038790"	""
"9547"	"FBgn0038795"	""
"9548"	"FBgn0038796"	""
"9549"	"FBgn0038797"	""
"9550"	"FBgn0038798"	""
"9551"	"FBgn0038799"	""
"9552"	"FBgn0038803"	""
"9553"	"FBgn0038804"	""
"9554"	"FBgn0038805"	""
"9555"	"FBgn0038806"	""
"9556"	"FBgn0038808"	""
"9557"	"FBgn0038809"	""
"9558"	"FBgn0038810"	""
"9559"	"FBgn0038811"	""
"9560"	"FBgn0038814"	""
"9561"	"FBgn0038815"	""
"9562"	"FBgn0038816"	""
"9563"	"FBgn0038818"	""
"9564"	"FBgn0038819"	""
"9565"	"FBgn0038820"	""
"9566"	"FBgn0038821"	""
"9567"	"FBgn0038826"	""
"9568"	"FBgn0038827"	""
"9569"	"FBgn0038828"	""
"9570"	"FBgn0038829"	""
"9571"	"FBgn0038830"	""
"9572"	"FBgn0038832"	""
"9573"	"FBgn0038833"	""
"9574"	"FBgn0038834"	""
"9575"	"FBgn0038837"	""
"9576"	"FBgn0038838"	""
"9577"	"FBgn0038839"	""
"9578"	"FBgn0038840"	""
"9579"	"FBgn0038842"	""
"9580"	"FBgn0038845"	""
"9581"	"FBgn0038846"	""
"9582"	"FBgn0038847"	""
"9583"	"FBgn0038849"	""
"9584"	"FBgn0038850"	""
"9585"	"FBgn0038851"	""
"9586"	"FBgn0038852"	""
"9587"	"FBgn0038853"	""
"9588"	"FBgn0038854"	""
"9589"	"FBgn0038855"	""
"9590"	"FBgn0038856"	""
"9591"	"FBgn0038857"	""
"9592"	"FBgn0038858"	""
"9593"	"FBgn0038859"	""
"9594"	"FBgn0038860"	""
"9595"	"FBgn0038861"	""
"9596"	"FBgn0038862"	""
"9597"	"FBgn0038865"	""
"9598"	"FBgn0038866"	""
"9599"	"FBgn0038868"	""
"9600"	"FBgn0038869"	""
"9601"	"FBgn0038870"	""
"9602"	"FBgn0038871"	""
"9603"	"FBgn0038872"	""
"9604"	"FBgn0038873"	""
"9605"	"FBgn0038874"	""
"9606"	"FBgn0038876"	""
"9607"	"FBgn0038877"	""
"9608"	"FBgn0038878"	""
"9609"	"FBgn0038879"	""
"9610"	"FBgn0038880"	""
"9611"	"FBgn0038881"	""
"9612"	"FBgn0038886"	""
"9613"	"FBgn0038887"	""
"9614"	"FBgn0038888"	""
"9615"	"FBgn0038889"	""
"9616"	"FBgn0038890"	""
"9617"	"FBgn0038892"	""
"9618"	"FBgn0038893"	""
"9619"	"FBgn0038894"	""
"9620"	"FBgn0038897"	""
"9621"	"FBgn0038901"	""
"9622"	"FBgn0038902"	""
"9623"	"FBgn0038903"	""
"9624"	"FBgn0038909"	""
"9625"	"FBgn0038912"	""
"9626"	"FBgn0038914"	""
"9627"	"FBgn0038915"	""
"9628"	"FBgn0038916"	""
"9629"	"FBgn0038917"	""
"9630"	"FBgn0038918"	""
"9631"	"FBgn0038919"	""
"9632"	"FBgn0038921"	""
"9633"	"FBgn0038922"	""
"9634"	"FBgn0038923"	""
"9635"	"FBgn0038924"	""
"9636"	"FBgn0038925"	""
"9637"	"FBgn0038926"	""
"9638"	"FBgn0038927"	""
"9639"	"FBgn0038928"	""
"9640"	"FBgn0038929"	""
"9641"	"FBgn0038930"	""
"9642"	"FBgn0038931"	""
"9643"	"FBgn0038934"	""
"9644"	"FBgn0038938"	""
"9645"	"FBgn0038941"	""
"9646"	"FBgn0038942"	""
"9647"	"FBgn0038943"	""
"9648"	"FBgn0038944"	""
"9649"	"FBgn0038945"	""
"9650"	"FBgn0038946"	""
"9651"	"FBgn0038947"	""
"9652"	"FBgn0038948"	""
"9653"	"FBgn0038950"	""
"9654"	"FBgn0038951"	""
"9655"	"FBgn0038952"	""
"9656"	"FBgn0038953"	""
"9657"	"FBgn0038956"	""
"9658"	"FBgn0038957"	""
"9659"	"FBgn0038958"	""
"9660"	"FBgn0038959"	""
"9661"	"FBgn0038960"	""
"9662"	"FBgn0038961"	""
"9663"	"FBgn0038964"	""
"9664"	"FBgn0038965"	""
"9665"	"FBgn0038966"	""
"9666"	"FBgn0038967"	""
"9667"	"FBgn0038968"	""
"9668"	"FBgn0038972"	""
"9669"	"FBgn0038973"	""
"9670"	"FBgn0038974"	""
"9671"	"FBgn0038975"	""
"9672"	"FBgn0038976"	""
"9673"	"FBgn0038977"	""
"9674"	"FBgn0038978"	""
"9675"	"FBgn0038979"	""
"9676"	"FBgn0038980"	""
"9677"	"FBgn0038981"	""
"9678"	"FBgn0038983"	""
"9679"	"FBgn0038984"	""
"9680"	"FBgn0038986"	""
"9681"	"FBgn0038989"	""
"9682"	"FBgn0038993"	""
"9683"	"FBgn0039002"	""
"9684"	"FBgn0039003"	""
"9685"	"FBgn0039004"	""
"9686"	"FBgn0039006"	""
"9687"	"FBgn0039007"	""
"9688"	"FBgn0039008"	""
"9689"	"FBgn0039009"	""
"9690"	"FBgn0039010"	""
"9691"	"FBgn0039013"	""
"9692"	"FBgn0039015"	""
"9693"	"FBgn0039016"	""
"9694"	"FBgn0039017"	""
"9695"	"FBgn0039019"	""
"9696"	"FBgn0039020"	""
"9697"	"FBgn0039022"	""
"9698"	"FBgn0039023"	""
"9699"	"FBgn0039024"	""
"9700"	"FBgn0039025"	""
"9701"	"FBgn0039026"	""
"9702"	"FBgn0039027"	""
"9703"	"FBgn0039028"	""
"9704"	"FBgn0039029"	""
"9705"	"FBgn0039030"	""
"9706"	"FBgn0039031"	""
"9707"	"FBgn0039033"	""
"9708"	"FBgn0039034"	""
"9709"	"FBgn0039038"	""
"9710"	"FBgn0039039"	""
"9711"	"FBgn0039040"	""
"9712"	"FBgn0039041"	""
"9713"	"FBgn0039042"	""
"9714"	"FBgn0039043"	""
"9715"	"FBgn0039044"	""
"9716"	"FBgn0039045"	""
"9717"	"FBgn0039048"	""
"9718"	"FBgn0039049"	""
"9719"	"FBgn0039050"	""
"9720"	"FBgn0039051"	""
"9721"	"FBgn0039052"	""
"9722"	"FBgn0039053"	""
"9723"	"FBgn0039054"	""
"9724"	"FBgn0039055"	""
"9725"	"FBgn0039056"	""
"9726"	"FBgn0039058"	""
"9727"	"FBgn0039059"	""
"9728"	"FBgn0039064"	""
"9729"	"FBgn0039065"	""
"9730"	"FBgn0039066"	""
"9731"	"FBgn0039067"	""
"9732"	"FBgn0039068"	""
"9733"	"FBgn0039069"	""
"9734"	"FBgn0039070"	""
"9735"	"FBgn0039071"	""
"9736"	"FBgn0039073"	""
"9737"	"FBgn0039075"	""
"9738"	"FBgn0039077"	""
"9739"	"FBgn0039078"	""
"9740"	"FBgn0039079"	""
"9741"	"FBgn0039080"	""
"9742"	"FBgn0039081"	""
"9743"	"FBgn0039083"	""
"9744"	"FBgn0039084"	""
"9745"	"FBgn0039085"	""
"9746"	"FBgn0039086"	""
"9747"	"FBgn0039087"	""
"9748"	"FBgn0039088"	""
"9749"	"FBgn0039089"	""
"9750"	"FBgn0039091"	""
"9751"	"FBgn0039092"	""
"9752"	"FBgn0039093"	""
"9753"	"FBgn0039094"	""
"9754"	"FBgn0039098"	""
"9755"	"FBgn0039099"	""
"9756"	"FBgn0039101"	""
"9757"	"FBgn0039102"	""
"9758"	"FBgn0039104"	""
"9759"	"FBgn0039106"	""
"9760"	"FBgn0039107"	""
"9761"	"FBgn0039108"	""
"9762"	"FBgn0039109"	""
"9763"	"FBgn0039110"	""
"9764"	"FBgn0039111"	""
"9765"	"FBgn0039112"	""
"9766"	"FBgn0039113"	""
"9767"	"FBgn0039114"	""
"9768"	"FBgn0039115"	""
"9769"	"FBgn0039116"	""
"9770"	"FBgn0039117"	""
"9771"	"FBgn0039118"	""
"9772"	"FBgn0039120"	""
"9773"	"FBgn0039124"	""
"9774"	"FBgn0039125"	""
"9775"	"FBgn0039126"	""
"9776"	"FBgn0039127"	""
"9777"	"FBgn0039128"	""
"9778"	"FBgn0039129"	""
"9779"	"FBgn0039130"	""
"9780"	"FBgn0039131"	""
"9781"	"FBgn0039132"	""
"9782"	"FBgn0039135"	""
"9783"	"FBgn0039136"	""
"9784"	"FBgn0039137"	""
"9785"	"FBgn0039139"	""
"9786"	"FBgn0039140"	""
"9787"	"FBgn0039141"	""
"9788"	"FBgn0039145"	""
"9789"	"FBgn0039147"	""
